timestamp,algo,params,qubits,circuit_depth,runtime_ms,success,status,quantum_enhanced
2026-04-21T07:07:28.080417,qaoa,"{""qubits"": 2}",N/A,N/A,92,True,simulated,False
2026-04-21T07:07:28.220404,qaoa,"{""qubits"": 3}",N/A,N/A,71,True,simulated,False
2026-04-21T07:07:28.592590,qaoa,"{""qubits"": 4}",N/A,N/A,227,True,simulated,False
2026-04-21T07:07:29.035543,vqe,"{""qubits"": 2}",N/A,N/A,223,True,simulated,False
2026-04-21T07:07:29.187480,vqe,"{""qubits"": 3}",N/A,N/A,68,True,simulated,False
2026-04-21T07:07:29.495541,qft,"{""qubits"": 2}",N/A,N/A,199,True,simulated,False
2026-04-21T07:07:29.627193,qft,"{""qubits"": 4}",N/A,N/A,66,True,simulated,False
2026-04-21T07:07:29.766333,qft,"{""qubits"": 6}",N/A,N/A,70,True,simulated,False
2026-04-21T07:07:29.833152,qft,"{""qubits"": 8}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:29.902484,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:29.969863,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:30.038910,bell,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:30.107004,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:30.179560,bell,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:30.246746,ghz,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:30.314194,ghz,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:30.382191,ghz,"{""qubits"": 5}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:30.449589,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:30.516509,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:30.582477,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:30.649769,supremacy,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:36.014903,grover,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.082786,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.148131,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.226546,qaoa,"{""qubits"": 2}",N/A,N/A,37,True,simulated,False
2026-04-21T07:07:36.293407,qaoa,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:36.359373,qaoa,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.427250,vqe,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:07:36.493546,vqe,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.559640,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.626747,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.694938,qft,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:36.765653,qft,"{""qubits"": 8}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:36.832090,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:36.900528,shors,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:36.966698,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.031990,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.099054,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.167532,ghz,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.235070,ghz,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:37.302602,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.368767,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.435893,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.501955,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.567832,supremacy,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.714060,grover,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.780666,grover,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:37.847405,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.914051,qaoa,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:37.980275,qaoa,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.046413,qaoa,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.112851,vqe,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:38.179945,vqe,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:38.250763,qft,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:07:38.318427,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.383163,qft,"{""qubits"": 6}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:38.450046,qft,"{""qubits"": 8}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.519372,shors,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:07:38.585934,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.653242,bell,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:38.719974,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.787794,bell,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:38.854427,ghz,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:38.922126,ghz,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:38.988333,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:39.054018,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:39.120210,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:39.186308,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:39.252900,supremacy,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:44.600276,grover,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:44.666964,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:44.733450,grover,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:44.831994,qaoa,"{""qubits"": 2}",N/A,N/A,42,True,simulated,False
2026-04-21T07:07:44.897862,qaoa,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:44.965329,qaoa,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:45.032970,vqe,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:07:45.099946,vqe,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.166463,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.235537,qft,"{""qubits"": 4}",N/A,N/A,35,True,simulated,False
2026-04-21T07:07:45.301766,qft,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.368850,qft,"{""qubits"": 8}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:45.434220,shors,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:45.500450,shors,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:45.565068,bell,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:45.633185,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.699243,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.765724,ghz,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.832471,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.898564,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:45.966013,ghz,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:46.031034,supremacy,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:46.097958,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.162806,supremacy,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:46.309853,grover,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:46.375732,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.443277,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.508496,qaoa,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.573121,qaoa,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:46.639052,qaoa,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.707368,vqe,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.778767,vqe,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:46.844812,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:46.909833,qft,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:46.975498,qft,"{""qubits"": 6}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:47.041508,qft,"{""qubits"": 8}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.107962,shors,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:47.174304,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.241360,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.307046,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.374063,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.439624,ghz,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:47.505606,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.571809,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:47.636735,ghz,"{""qubits"": 6}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:47.703976,supremacy,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:47.769976,supremacy,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:47.834627,supremacy,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:53.156587,grover,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:53.227607,grover,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:53.296134,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:53.365814,qaoa,"{""qubits"": 2}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:53.435868,qaoa,"{""qubits"": 3}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:53.502896,qaoa,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:53.569325,vqe,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:53.636532,vqe,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:53.703325,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:53.772643,qft,"{""qubits"": 4}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:53.847352,qft,"{""qubits"": 6}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:53.922141,qft,"{""qubits"": 8}",N/A,N/A,37,True,simulated,False
2026-04-21T07:07:53.987545,shors,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:54.053288,shors,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:54.119887,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:54.185870,bell,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:54.252575,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:54.319053,ghz,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:54.387229,ghz,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:54.459018,ghz,"{""qubits"": 5}",N/A,N/A,36,True,simulated,False
2026-04-21T07:07:54.527539,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:54.593553,supremacy,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:54.660255,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:54.727821,supremacy,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:54.873695,grover,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:54.940291,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.008022,grover,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:55.074124,qaoa,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.141433,qaoa,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:55.207322,qaoa,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:55.274736,vqe,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:55.341049,vqe,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.407976,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.473266,qft,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:55.540406,qft,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:07:55.606984,qft,"{""qubits"": 8}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.673528,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.740433,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.805782,bell,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:55.872313,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:55.938199,bell,"{""qubits"": 4}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:56.004385,ghz,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:56.070638,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:56.135678,ghz,"{""qubits"": 5}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:56.201271,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:07:56.266869,supremacy,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:56.331398,supremacy,"{""qubits"": 3}",N/A,N/A,32,True,simulated,False
2026-04-21T07:07:56.397631,supremacy,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:01.752091,grover,"{""qubits"": 2}",N/A,N/A,39,True,simulated,False
2026-04-21T07:08:01.820579,grover,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:01.888137,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:01.956340,qaoa,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.025931,qaoa,"{""qubits"": 3}",N/A,N/A,36,True,simulated,False
2026-04-21T07:08:02.094627,qaoa,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.162253,vqe,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.230549,vqe,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:02.298107,qft,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.364370,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:02.431733,qft,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.499111,qft,"{""qubits"": 8}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.565594,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:02.632169,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:02.699265,bell,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.766981,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:02.836037,bell,"{""qubits"": 4}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:02.904224,ghz,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:02.970703,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:03.037902,ghz,"{""qubits"": 5}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.103988,ghz,"{""qubits"": 6}",N/A,N/A,32,True,simulated,False
2026-04-21T07:08:03.169770,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:03.236666,supremacy,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.304136,supremacy,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:03.449850,grover,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:03.519058,grover,"{""qubits"": 3}",N/A,N/A,36,True,simulated,False
2026-04-21T07:08:03.588653,grover,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.656401,qaoa,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.724651,qaoa,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.794131,qaoa,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:03.860337,vqe,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:08:03.936592,vqe,"{""qubits"": 3}",N/A,N/A,39,True,simulated,False
2026-04-21T07:08:04.003671,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.071595,qft,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:04.137985,qft,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.203999,qft,"{""qubits"": 8}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.271311,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.338450,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.404286,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.478369,bell,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:04.556076,bell,"{""qubits"": 4}",N/A,N/A,39,True,simulated,False
2026-04-21T07:08:04.626057,ghz,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:04.699000,ghz,"{""qubits"": 4}",N/A,N/A,36,True,simulated,False
2026-04-21T07:08:04.768455,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.835118,ghz,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.901318,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:04.968038,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:05.034045,supremacy,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:10.349417,grover,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:10.416009,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:10.483467,grover,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:10.549752,qaoa,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:10.618919,qaoa,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:10.686756,qaoa,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:10.756044,vqe,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:10.824452,vqe,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:10.892289,qft,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:10.960078,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.027228,qft,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.093860,qft,"{""qubits"": 8}",N/A,N/A,32,True,simulated,False
2026-04-21T07:08:11.162831,shors,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:11.228690,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.295264,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.362514,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.428864,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.496594,ghz,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:11.562376,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.628568,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.693966,ghz,"{""qubits"": 6}",N/A,N/A,32,True,simulated,False
2026-04-21T07:08:11.762129,supremacy,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:11.829043,supremacy,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:11.894816,supremacy,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.042569,grover,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:12.110642,grover,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:12.179057,grover,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.249002,qaoa,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:12.321242,qaoa,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:12.388215,qaoa,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:12.453902,vqe,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.523847,vqe,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.589854,qft,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.655973,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.721671,qft,"{""qubits"": 6}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.789868,qft,"{""qubits"": 8}",N/A,N/A,36,True,simulated,False
2026-04-21T07:08:12.858746,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.924880,shors,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:12.991681,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.058720,bell,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.126287,bell,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.193512,ghz,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:13.259592,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.326031,ghz,"{""qubits"": 5}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.393163,ghz,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:13.459761,supremacy,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:13.526161,supremacy,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:13.592901,supremacy,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:18.941023,grover,"{""qubits"": 2}",N/A,N/A,32,True,simulated,False
2026-04-21T07:08:19.007190,grover,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.074461,grover,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.142466,qaoa,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.208982,qaoa,"{""qubits"": 3}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.277131,qaoa,"{""qubits"": 4}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.345459,vqe,"{""qubits"": 2}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.414768,vqe,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.484673,qft,"{""qubits"": 2}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:19.551355,qft,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.620354,qft,"{""qubits"": 6}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.687335,qft,"{""qubits"": 8}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.755377,shors,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.824061,shors,"{""qubits"": 3}",N/A,N/A,34,True,simulated,False
2026-04-21T07:08:19.891570,bell,"{""qubits"": 2}",N/A,N/A,33,True,simulated,False
2026-04-21T07:08:19.960327,bell,"{""qubits"": 3}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:20.029633,bell,"{""qubits"": 4}",N/A,N/A,35,True,simulated,False
2026-04-21T07:08:20.104027,ghz,"{""qubits"": 3}",N/A,N/A,36,True,simulated,False
2026-04-21T07:08:20.171492,ghz,"{""qubits"": 4}",N/A,N/A,33,True,simulated,False
